1, 1176, 0, 0
1, 1177, 1, 39416
1, 1178, 1, 27080
1, 1179, 1, 18720
1, 1180, 0, 0
1, 1181, 1, 18608
1, 1182, 1, 93032
1, 1183, 1, 93064
1, 1184, 0, 0
1, 1185, 1, 14496
1, 1186, 1, 39424
1, 1187, 1, 2787440
1, 1188, 1, 383088
1, 1189, 1, 26768
1, 1190, 1, 43120
1, 1191, 1, 2127984
1, 1192, 1, 59504
1, 1193, 1, 2451568
1, 1194, 1, 2078832
1, 1195, 1, 388488
1, 1196, 1, 43408
1, 1197, 1, 18632
1, 1198, 0, 0
1, 1199, 1, 39352
1, 1200, 1, 10360
1, 1201, 1, 18728
1, 1202, 1, 18656
1, 1203, 1, 89368
1, 1204, 2, 1360
1, 1205, 1, 4045
1, 1206, 15, 79639
1, 1207, 2, 9297
1, 1208, 2, 10511
1, 1209, 1, 3107
1, 1210, 1, 3801
1, 1211, 1, 5964
1, 1212, 1, 1900
1, 1213, 1, 1143
1, 1214, 45, 762628
1, 1215, 4, 9996
1, 1216, 2, 33220
1, 1217, 1, 5565
1, 1218, 1, 29808
1, 1219, 31, 144841
1, 1220, 3, 51647
1, 1221, 2, 8740
1, 1222, 4, 80258
1, 1223, 4, 21214
1, 1224, 1, 944
1, 1225, 1, 1004
1, 1226, 3, 10423
1, 1227, 8, 78839
1, 1228, 0, 0
1, 1229, 1, 2870
1, 1230, 71, 2031068
1, 1231, 0, 0
1, 1232, 1, 1542
1, 1233, 0, 0
1, 1234, 1, 12913
1, 1235, 2, 80506
1, 1236, 1, 16621
1, 1237, 8, 25867
1, 1238, 2, 49947
1, 1239, 0, 0
1, 1240, 2, 58067
1, 1241, 15, 80713
1, 1242, 13, 43402
1, 1243, 1, 19915
1, 1244, 8, 37745
1, 1245, 2, 8849
1, 1246, 1, 44072
1, 1247, 2, 231786
1, 1248, 3, 629
1, 1249, 0, 0
1, 1250, 1, 47424
1, 1251, 0, 0
1, 1252, 1, 23192
1, 1253, 1, 14808
1, 1254, 1, 27352
1, 1255, 1, 14744
1, 1256, 0, 0
1, 1257, 1, 18680
1, 1258, 1, 43592
1, 1259, 0, 0
1, 1260, 1, 14480
1, 1261, 1, 18784
1, 1262, 0, 0
1, 1263, 1, 22768
1, 1264, 1, 22784
1, 1265, 1, 18672
1, 1266, 0, 0
1, 1267, 1, 14416
1, 1268, 1, 18736
1, 1269, 1, 77240
1, 1270, 0, 0
1, 1271, 1, 26792
1, 1272, 0, 0
1, 1273, 1, 6136
1, 1274, 1, 27136
1, 1275, 0, 0
1, 1276, 0, 0
1, 1277, 1, 14464
1, 1278, 0, 0
1, 1279, 0, 0
1, 1280, 1, 10344
1, 1281, 0, 0
1, 1282, 0, 0
1, 1283, 1, 14536
1, 1284, 0, 0
1, 1285, 1, 1212432
1, 1286, 1, 551120
1, 1287, 1, 1
1, 1288, 1, 22824
1, 1289, 0, 0
1, 1290, 1, 18648
1, 1291, 1, 6136
1, 1292, 0, 0
1, 1293, 0, 0
1, 1294, 1, 31008
1, 1295, 1, 59864
1, 1296, 1, 31176
1, 1297, 1, 39736
1, 1298, 1, 39864
1, 1299, 1, 18832
1, 1300, 0, 0
1, 1301, 1, 39416
1, 1302, 1, 27080
1, 1303, 1, 18720
1, 1304, 0, 0
1, 1305, 1, 18608
1, 1306, 1, 93032
1, 1307, 1, 93064
1, 1308, 0, 0
1, 1309, 1, 14496
1, 1310, 1, 39424
1, 1311, 1, 2787440
1, 1312, 1, 383088
1, 1313, 1, 26768
1, 1314, 1, 43120
1, 1315, 1, 2127984
1, 1316, 1, 59504
1, 1317, 1, 2451568
1, 1318, 1, 2078832
1, 1319, 1, 388488
1, 1320, 1, 43408
1, 1321, 1, 18632
1, 1322, 0, 0
1, 1323, 1, 39352
1, 1324, 1, 10360
1, 1325, 1, 18728
1, 1326, 1, 18656
1, 1327, 1, 89368
1, 1328, 2, 1360
1, 1329, 1, 4045
1, 1330, 15, 79639
1, 1331, 2, 9297
1, 1332, 2, 10511
1, 1333, 1, 3107
1, 1334, 1, 3801
1, 1335, 1, 5964
1, 1336, 1, 1900
1, 1337, 1, 1143
1, 1338, 0, 0
1, 1339, 0, 0
1, 1340, 0, 0
1, 1341, 3, 26574
1, 1342, 0, 0
1, 1343, 12, 269896
1, 1344, 254, 6155542
1, 1345, 0, 0
1, 1346, 0, 0
1, 1347, 1, 6858
1, 1348, 2, 7082
1, 1349, 0, 0
1, 1350, 0, 0
1, 1351, 1, 18408
1, 1352, 0, 0
1, 1353, 1, 7776
1, 1354, 2, 15529
1, 1355, 1, 10432
1, 1356, 418, 7492981
1, 1357, 38, 2325340
1, 1358, 24, 326032
1, 1359, 4, 15448
1, 1360, 20, 193951
1, 1361, 2, 2056
1, 1362, 4, 878
1, 1363, 16, 280739
1, 1364, 12, 132110
1, 1365, 10, 117239
1, 1366, 8, 220571
1, 1367, 24, 230148
1, 1368, 106, 222084
1, 1369, 18, 124755
1, 1370, 22, 420624
1, 1371, 6, 265633
1, 1372, 2, 2823
1, 1373, 10, 109138
1, 1374, 12, 317396
1, 1375, 200, 3759926
1, 1376, 6, 76431
1, 1377, 20, 237356
1, 1378, 66, 1054546
1, 1379, 30, 465819
1, 1380, 22, 265621
1, 1381, 4, 9216
1, 1382, 4, 117008
1, 1383, 5, 3268
1, 1384, 350, 9347613
1, 1385, 2, 77791
1, 1386, 11, 62524
1, 1387, 10, 39831
1, 1388, 28, 565031
1, 1389, 10, 408792
1, 1390, 8, 44827
1, 1391, 4, 22417
1, 1392, 36, 522427
1, 1393, 14, 274217
1, 1394, 4, 57935
1, 1395, 2, 1071
1, 1396, 4, 18487
1, 1397, 4, 31435
1, 1398, 4, 19383
1, 1399, 4, 16774
1, 1400, 32, 345682
1, 1401, 4, 36665
1, 1402, 4, 30306
1, 1403, 2, 4573
1, 1404, 4, 8597
1, 1405, 8, 241133
1, 1406, 18, 290577
1, 1407, 6, 13787
1, 1408, 4, 2968
1, 1409, 8, 76334
1, 1410, 8, 120215
1, 1411, 4, 31925
1, 1412, 2, 19630
1, 1413, 8, 34837
1, 1414, 6, 28455
1, 1415, 4, 152948
1, 1416, 2, 167
1, 1417, 2, 1989
1, 1418, 4, 5362
1, 1419, 4, 91518
1, 1420, 4, 14799
1, 1421, 3, 1423
1, 1422, 6, 19021
1, 1423, 10, 91388
1, 1424, 14, 156543
1, 1425, 12, 40046
1, 1426, 36, 1072018
1, 1427, 12, 101007
1, 1428, 8, 71300
1, 1429, 28, 288334
1, 1430, 18, 24102
1, 1431, 240, 1779918
1, 1432, 4, 805834
1, 1433, 57, 688347
1, 1434, 47, 458794
1, 1435, 6, 11456
1, 1436, 8, 25883
1, 1437, 2, 1850
1, 1438, 4, 771
1, 1439, 2, 802800
1, 1440, 1, 7425
1, 1441, 155, 14639087
1, 1442, 22, 8044
1, 1443, 0, 0
1, 1444, 1, 20
1, 1445, 0, 0
1, 1446, 7, 17962
1, 1447, 523, 300604
1, 1448, 0, 0
1, 1449, 0, 0
1, 1450, 1, 5971
1, 1451, 0, 0
1, 1452, 0, 0
1, 1453, 0, 0
1, 1454, 0, 0
1, 1455, 0, 0
1, 1456, 0, 0
1, 1457, 0, 0
1, 1458, 0, 0
1, 1459, 0, 0
1, 1460, 5, 12423
1, 1461, 7, 114801
1, 1462, 5, 267923
1, 1463, 1, 6032
1, 1464, 0, 0
1, 1465, 11, 1656425
1, 1466, 1, 48
1, 1467, 0, 0
1, 1468, 0, 0
1, 1469, 1, 22480
1, 1470, 14, 487887
1, 1471, 0, 0
1, 1472, 0, 0
1, 1473, 1, 26
1, 1474, 4, 43555
1, 1475, 0, 0
1, 1476, 12, 2139
1, 1477, 0, 0
1, 1478, 0, 0
1, 1479, 7, 5153
1, 1480, 0, 0
1, 1481, 0, 0
1, 1482, 0, 0
1, 1483, 0, 0
1, 1484, 0, 0
1, 1485, 0, 0
1, 1486, 0, 0
1, 1487, 0, 0
1, 1488, 0, 0
1, 1489, 0, 0
1, 1490, 0, 0
1, 1491, 0, 0
1, 1492, 0, 0
1, 1493, 0, 0
1, 1494, 0, 0
1, 1495, 58, 1641277
1, 1496, 0, 0
1, 1497, 0, 0
1, 1498, 0, 0
